userId,localStartTime,localEndTime,utcStartTime,utcEndTime,timeInSequence,sessionCompleted,currentSession,totalSequencesAttempted,totalSequencesCorrect,sequencesAttempted,sequencesMissed,sequenceSuccessPercentage
dbb901daf60647c6a3067f5ed860befc,9/3/2020 8:12:53 PM,9/3/2020 8:12:56 PM,9/4/2020 3:12:53 AM,9/4/2020 3:12:56 AM,0:02,True,1,0,0,,,0
66c0a5c78a794434a4a306577012c8e0,9/3/2020 8:17:37 PM,9/3/2020 8:17:40 PM,9/4/2020 3:17:37 AM,9/4/2020 3:17:40 AM,0:02,True,1,0,0,,,0
67600a7295e44569bd80d40f34ca6f20,9/3/2020 8:58:39 PM,9/3/2020 8:58:42 PM,9/4/2020 3:58:39 AM,9/4/2020 3:58:42 AM,0:02,True,1,0,0,,,0
759dafb877fd41a4b99513e9ba8566dc,9/3/2020 9:14:08 PM,9/3/2020 9:14:11 PM,9/4/2020 4:14:08 AM,9/4/2020 4:14:11 AM,0:02,True,1,0,0,,,0
6b450491b00644fdbc032603ac2b75e2,9/3/2020 9:23:43 PM,9/3/2020 9:23:46 PM,9/4/2020 4:23:43 AM,9/4/2020 4:23:46 AM,0:01,True,1,0,0,,,0
7288601532bb4cba8589acbe77732e60,9/5/2020 12:43:24 PM,9/5/2020 12:43:29 PM,9/5/2020 7:43:24 PM,9/5/2020 7:43:29 PM,0:03,False,1,0,0,,,0
2173232408c846cb8b73d688b30adb2e,9/5/2020 12:56:50 PM,9/5/2020 12:56:55 PM,9/5/2020 7:56:50 PM,9/5/2020 7:56:55 PM,0:03,False,1,0,0,,,0
2173232408c846cb8b73d688b30adb2e,9/5/2020 12:56:50 PM,9/5/2020 12:56:59 PM,9/5/2020 7:56:50 PM,9/5/2020 7:56:59 PM,0:02,False,1,0,0,,,0
2173232408c846cb8b73d688b30adb2e,9/5/2020 12:56:50 PM,9/5/2020 12:57:06 PM,9/5/2020 7:56:50 PM,9/5/2020 7:57:06 PM,0:03,False,1,0,0,,,0
2173232408c846cb8b73d688b30adb2e,9/5/2020 12:56:50 PM,9/5/2020 12:57:13 PM,9/5/2020 7:56:50 PM,9/5/2020 7:57:13 PM,0:02,False,1,0,0,,,0
2173232408c846cb8b73d688b30adb2e,9/5/2020 12:56:50 PM,9/5/2020 12:57:22 PM,9/5/2020 7:56:50 PM,9/5/2020 7:57:22 PM,0:04,False,1,0,0,,,0
2173232408c846cb8b73d688b30adb2e,9/5/2020 12:56:50 PM,9/5/2020 12:57:29 PM,9/5/2020 7:56:50 PM,9/5/2020 7:57:29 PM,0:02,False,1,0,0,,,0
2173232408c846cb8b73d688b30adb2e,9/5/2020 12:56:50 PM,9/5/2020 12:57:38 PM,9/5/2020 7:56:50 PM,9/5/2020 7:57:38 PM,0:04,False,1,0,0,,,0
2173232408c846cb8b73d688b30adb2e,9/5/2020 12:56:50 PM,9/5/2020 12:57:47 PM,9/5/2020 7:56:50 PM,9/5/2020 7:57:47 PM,0:04,False,1,0,0,,,0
2173232408c846cb8b73d688b30adb2e,9/5/2020 12:56:50 PM,9/5/2020 12:57:50 PM,9/5/2020 7:56:50 PM,9/5/2020 7:57:50 PM,0:00,True,1,0,0,,,0
1680ab453b8b4892b628a18e89b99677,9/8/2020 3:16:58 PM,9/8/2020 3:17:00 PM,9/8/2020 10:16:58 PM,9/8/2020 10:17:00 PM,0:01,False,1,0,0,,,0
1680ab453b8b4892b628a18e89b99677,9/8/2020 3:16:58 PM,9/8/2020 3:17:03 PM,9/8/2020 10:16:58 PM,9/8/2020 10:17:03 PM,0:03,True,1,0,0,,,0
b22786120c9e42f5847483555f5b70f0,9/8/2020 3:27:11 PM,9/8/2020 3:27:12 PM,9/8/2020 10:27:11 PM,9/8/2020 10:27:12 PM,0:02,False,1,0,0,,,0
b22786120c9e42f5847483555f5b70f0,9/8/2020 3:27:11 PM,9/8/2020 3:27:13 PM,9/8/2020 10:27:11 PM,9/8/2020 10:27:13 PM,0:02,False,1,0,0,,,0
b22786120c9e42f5847483555f5b70f0,9/8/2020 3:27:11 PM,9/8/2020 3:27:16 PM,9/8/2020 10:27:11 PM,9/8/2020 10:27:16 PM,0:00,True,1,0,0,,,0
8e2569486876434ba1c88a32bab7cd46,9/8/2020 3:48:01 PM,9/8/2020 3:48:05 PM,9/8/2020 10:48:01 PM,9/8/2020 10:48:05 PM,0:02,False,1,0,0,,,0
8e2569486876434ba1c88a32bab7cd46,9/8/2020 3:48:01 PM,9/8/2020 3:48:06 PM,9/8/2020 10:48:01 PM,9/8/2020 10:48:06 PM,0:03,True,1,0,0,,,0
4125f198786b4ac0becf8953aa85a5e6,9/8/2020 3:54:36 PM,9/8/2020 3:54:38 PM,9/8/2020 10:54:36 PM,9/8/2020 10:54:38 PM,0:05,False,1,0,0,,,0
