userId,localStartTime,localEndTime,utcStartTime,utcEndTime,timeInSequence,sessionCompleted,currentSession,totalSequencesAttempted,totalSequencesCorrect,sequencesAttempted,sequencesMissed,sequenceSuccessPercentage
6b450491b00644fdbc032603ac2b75e2,9/3/2020 9:24:22 PM,9/3/2020 9:24:25 PM,9/4/2020 4:24:22 AM,9/4/2020 4:24:25 AM,0:02,True,1,0,0,,,0
1680ab453b8b4892b628a18e89b99677,9/8/2020 3:18:06 PM,9/8/2020 3:18:10 PM,9/8/2020 10:18:06 PM,9/8/2020 10:18:10 PM,0:02,False,1,0,0,,,0
1680ab453b8b4892b628a18e89b99677,9/8/2020 3:18:06 PM,9/8/2020 3:18:11 PM,9/8/2020 10:18:06 PM,9/8/2020 10:18:11 PM,0:03,True,1,0,0,,,0
b22786120c9e42f5847483555f5b70f0,9/8/2020 3:28:33 PM,9/8/2020 3:28:38 PM,9/8/2020 10:28:33 PM,9/8/2020 10:28:38 PM,0:04,True,1,0,0,,,0
65e81e876f6a40b18dd1d6e34b61bffa,9/8/2020 8:40:47 PM,9/8/2020 8:40:50 PM,9/9/2020 3:40:47 AM,9/9/2020 3:40:50 AM,0:02,True,1,0,0,,,0
99a6a8f7015b4184a707f8625602cc63,9/8/2020 8:54:25 PM,9/8/2020 8:54:28 PM,9/9/2020 3:54:25 AM,9/9/2020 3:54:28 AM,0:02,True,1,0,0,,,0
8f62d6178daf467d8f5f8660e59256a0,9/8/2020 9:09:02 PM,9/8/2020 9:09:05 PM,9/9/2020 4:09:02 AM,9/9/2020 4:09:05 AM,0:02,True,1,0,0,,,0
ce3f873a56b64af094191c515f4c95b0,9/8/2020 9:13:03 PM,9/8/2020 9:13:06 PM,9/9/2020 4:13:03 AM,9/9/2020 4:13:06 AM,0:02,True,2,0,0,,,0
008f4b0d957e4557a756fd0b803946fd,9/21/2020 6:00:57 PM,9/21/2020 6:01:01 PM,9/22/2020 1:00:57 AM,9/22/2020 1:01:01 AM,0:02,False,4,1,1,[5] ,,1
008f4b0d957e4557a756fd0b803946fd,9/21/2020 6:00:57 PM,9/21/2020 6:01:07 PM,9/22/2020 1:00:57 AM,9/22/2020 1:01:07 AM,0:03,False,4,2,2,[5] [4] ,,1
008f4b0d957e4557a756fd0b803946fd,9/21/2020 6:00:57 PM,9/21/2020 6:01:14 PM,9/22/2020 1:00:57 AM,9/22/2020 1:01:14 AM,0:03,False,4,3,3,[5] [4] [2] ,,1
008f4b0d957e4557a756fd0b803946fd,9/21/2020 6:00:57 PM,9/21/2020 6:01:24 PM,9/22/2020 1:00:57 AM,9/22/2020 1:01:24 AM,0:04,False,4,4,4,[5] [4] [2] [0] ,,1
008f4b0d957e4557a756fd0b803946fd,9/21/2020 6:00:57 PM,9/21/2020 6:01:31 PM,9/22/2020 1:00:57 AM,9/22/2020 1:01:31 AM,0:09,True,4,4,4,[5] [4] [2] [0] ,,1
